"cliente_nomenclatura","campaña_nomenclatura","llave_ventas","llave_unica_mp","versión","tipo_presupuesto","tipo_2","comentario","Año-Mes","mes_plan","campaña_nomenclatura","plataforma","fecha_inicio_plan","fecha_fin_plan","inicio_campaña","fin_campaña","costo_planeado","kpi_planeado","serving","inversión_plataforma","inversión_total","inversión_AdOps","Operativo_AdOps","Serving_AdOps","costo_operativo","semana","inicio_reporte","fin_reporte","inicio_campaña_reporte","fin_campaña_reporte","divisa","dinero_gastado","impresiones","clics","conversiones","revenue","llave_analytics","conversiones_directas","conversiones_asistidas","revenue_directo","revenue_asistido","total_conversiones","total_revenue","ultima_actualizacion"
"petco","tiendaavilacamachopromo","2003_petco_tiendaavilacamachopromo_pi_pfm_fb","2003_petco_tiendaavilacamachopromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendaavilacamachopromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",4,288,0,"1150.00","1150.00","1150.00","1150.00",0,4,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-07 0:00:00","2020-03-08 0:00:00","MXN",28,10616,3,0,0,"2003_petco_tiendaavilacamachopromo_pi_pfm_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendaavilacamachopromo","2003_petco_tiendaavilacamachopromo_pi_pfm_fb","2003_petco_tiendaavilacamachopromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendaavilacamachopromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",421,132419,72,0,0,"2003_petco_tiendaavilacamachopromo_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendaavilacamachopromo","2003_petco_tiendaavilacamachopromo_pi_pfm_fb","2003_petco_tiendaavilacamachopromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendaavilacamachopromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",411,155205,103,0,0,"2003_petco_tiendaavilacamachopromo_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendaavilacamachopromo2","2003_petco_tiendaavilacamachopromo2_pi_pfm_fb","2003_petco_tiendaavilacamachopromo2_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendaavilacamachopromo2","Facebook","2020-03-13 0:00:00","2020-04-09 0:00:00","2020-03-13 0:00:00","2020-04-09 0:00:00",4,288,0,"1150.00","1150.00","1150.00","1150.00",0,4,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-13 0:00:00","2020-03-16 0:00:00","MXN",156,49226,37,0,0,"2003_petco_tiendaavilacamachopromo2_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendaavilacamachopromo2","2003_petco_tiendaavilacamachopromo2_pi_pfm_fb","2003_petco_tiendaavilacamachopromo2_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendaavilacamachopromo2","Facebook","2020-03-13 0:00:00","2020-04-09 0:00:00","2020-03-13 0:00:00","2020-04-09 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",314,118716,92,0,0,"2003_petco_tiendaavilacamachopromo2_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendacelayapromo","2003_petco_tiendacelayapromo_pi_pfm_fb","2003_petco_tiendacelayapromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendacelayapromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",4,288,0,"1150.00","1150.00","1150.00","1150.00",0,4,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-07 0:00:00","2020-03-08 0:00:00","MXN",28,12501,8,0,0,"2003_petco_tiendacelayapromo_pi_pfm_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendacelayapromo","2003_petco_tiendacelayapromo_pi_pfm_fb","2003_petco_tiendacelayapromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendacelayapromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",421,146071,125,0,0,"2003_petco_tiendacelayapromo_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendacelayapromo","2003_petco_tiendacelayapromo_pi_pfm_fb","2003_petco_tiendacelayapromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendacelayapromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",408,164851,113,0,0,"2003_petco_tiendacelayapromo_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendacelayapromo2","2003_petco_tiendacelayapromo2_pi_pfm_fb","2003_petco_tiendacelayapromo2_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendacelayapromo2","Facebook","2020-03-13 0:00:00","2020-04-09 0:00:00","2020-03-13 0:00:00","2020-04-09 0:00:00",4,288,0,"1150.00","1150.00","1150.00","1150.00",0,4,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-13 0:00:00","2020-03-16 0:00:00","MXN",157,54227,39,0,0,"2003_petco_tiendacelayapromo2_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendacelayapromo2","2003_petco_tiendacelayapromo2_pi_pfm_fb","2003_petco_tiendacelayapromo2_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendacelayapromo2","Facebook","2020-03-13 0:00:00","2020-04-09 0:00:00","2020-03-13 0:00:00","2020-04-09 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",317,126574,105,0,0,"2003_petco_tiendacelayapromo2_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"ths","ventaonline1","2001_ths_ventaonline1_pi_pfm_fb","2001_ths_ventaonline1_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","ventaonline1","Facebook","2020-01-16 0:00:00","2020-01-31 0:00:00","2020-01-16 0:00:00","2020-01-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-25 0:00:00","2020-01-31 0:00:00","MXN",5498,196846,4548,0,0,"2001_ths_ventaonline1_pi_pfm_fb_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2001_gicsa_explanadapuebla_pi_mkt_fb","2001_gicsa_explanadapuebla_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","explanadapuebla","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-28 0:00:00","2020-02-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-02 0:00:00","MXN",346,32112,17,0,0,"2001_gicsa_explanadapuebla_pi_mkt_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendapueblonuevoapertura","2003_petco_tiendapueblonuevoapertura_pi_pfm_fb","2003_petco_tiendapueblonuevoapertura_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendapueblonuevoapertura","Facebook","2020-03-13 0:00:00","2020-03-26 0:00:00","2020-03-13 0:00:00","2020-03-26 0:00:00",20,230000,0,"4600.00","4600.00","4600.00","4600.00",0,20,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-13 0:00:00","2020-03-16 0:00:00","MXN",1340,302706,217,0,0,"2003_petco_tiendapueblonuevoapertura_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendapueblonuevoapertura","2003_petco_tiendapueblonuevoapertura_pi_pfm_fb","2003_petco_tiendapueblonuevoapertura_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendapueblonuevoapertura","Facebook","2020-03-13 0:00:00","2020-03-26 0:00:00","2020-03-13 0:00:00","2020-03-26 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",2457,555642,591,0,0,"2003_petco_tiendapueblonuevoapertura_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendapueblonuevoapertura","2003_petco_tiendapueblonuevoapertura_pi_pfm_fb","2003_petco_tiendapueblonuevoapertura_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendapueblonuevoapertura","Facebook","2020-03-13 0:00:00","2020-03-26 0:00:00","2020-03-13 0:00:00","2020-03-26 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-26 0:00:00","MXN",262,66744,86,0,0,"2003_petco_tiendapueblonuevoapertura_pi_pfm_fb_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendatepatitlanpromo","2003_petco_tiendatepatitlanpromo_pi_pfm_fb","2003_petco_tiendatepatitlanpromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendatepatitlanpromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",4,288,0,"1150.00","1150.00","1150.00","1150.00",0,4,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-07 0:00:00","2020-03-08 0:00:00","MXN",55,14360,16,0,0,"2003_petco_tiendatepatitlanpromo_pi_pfm_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendatepatitlanpromo","2003_petco_tiendatepatitlanpromo_pi_pfm_fb","2003_petco_tiendatepatitlanpromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendatepatitlanpromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",353,58429,104,0,0,"2003_petco_tiendatepatitlanpromo_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendatepatitlanpromo","2003_petco_tiendatepatitlanpromo_pi_pfm_fb","2003_petco_tiendatepatitlanpromo_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendatepatitlanpromo","Facebook","2020-03-06 0:00:00","2020-04-02 0:00:00","2020-03-07 0:00:00","2020-04-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",323,52763,76,0,0,"2003_petco_tiendatepatitlanpromo_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendatepatitlanpromo2","2003_petco_tiendatepatitlanpromo2_pi_pfm_fb","2003_petco_tiendatepatitlanpromo2_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendatepatitlanpromo2","Facebook","2020-03-13 0:00:00","2020-04-09 0:00:00","2020-03-13 0:00:00","2020-04-09 0:00:00",4,288,0,"1150.00","1150.00","1150.00","1150.00",0,4,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-13 0:00:00","2020-03-16 0:00:00","MXN",151,31504,38,0,0,"2003_petco_tiendatepatitlanpromo2_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"petco","tiendatepatitlanpromo2","2003_petco_tiendatepatitlanpromo2_pi_pfm_fb","2003_petco_tiendatepatitlanpromo2_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","tiendatepatitlanpromo2","Facebook","2020-03-13 0:00:00","2020-04-09 0:00:00","2020-03-13 0:00:00","2020-04-09 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",307,50978,77,0,0,"2003_petco_tiendatepatitlanpromo2_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","forumcuernavaca","2001_gicsa_forumcuernavaca_pi_mkt_fb","2001_gicsa_forumcuernavaca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","forumcuernavaca","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-27 0:00:00","2020-02-01 0:00:00",0,0,0,0,0,0,0,0,0,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-01 0:00:00","MXN",69,9515,1,0,0,"2001_gicsa_forumcuernavaca_pi_mkt_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseointerlomas","2001_gicsa_paseointerlomas_pi_mkt_fb","2001_gicsa_paseointerlomas_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","paseointerlomas","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-27 0:00:00","2020-02-03 0:00:00",0,0,0,0,0,0,0,0,0,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-03 0:00:00","MXN",1785,277802,192,0,0,"2001_gicsa_paseointerlomas_pi_mkt_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","paseoqueretaro","2001_gicsa_paseoqueretaro_pi_mkt_fb","2001_gicsa_paseoqueretaro_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","paseoqueretaro","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-27 0:00:00","2020-02-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-01 0:00:00","2020-02-02 0:00:00","MXN",154,25431,49,0,0,"2001_gicsa_paseoqueretaro_pi_mkt_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_dsp","2002_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Programmatic","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",36.25,612203,808.11,"22191.89","23000.00","14950.00","14141.89",808.11,23.1,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-01-31 0:00:00","MXN",5569,153614,136,1,789,"2002_rs_ao-ecomm_pi_pfm_dsp_2020-02-09",0,1,0,789,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_dsp","2002_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Programmatic","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",0,198548,143,5,"10,324","2002_rs_ao-ecomm_pi_pfm_dsp_2020-02-17",5,0,"10,324",0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_dsp","2002_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Programmatic","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_8","2020-02-25 0:00:00","2020-02-29 0:00:00","2020-02-25 0:00:00","2020-02-29 0:00:00","MXN",0,197413,104,0,0,"2002_rs_ao-ecomm_pi_pfm_dsp_2020-02-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_dsp","2002_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Programmatic","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",0,2,0,2,"2,246","2002_rs_ao-ecomm_pi_pfm_dsp_2020-03-09",2,0,"2,246",0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_dsp","2002_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Programmatic","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","MXN",0,0,0,1,265,"2002_rs_ao-ecomm_pi_pfm_dsp_2020-03-25",1,0,265,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_dsp","2002_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Programmatic","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_14","2020-04-09 0:00:00","2020-04-16 0:00:00","2020-04-01 0:00:00","2020-04-16 0:00:00","MXN",0,3,0,0,0,"2002_rs_ao-ecomm_pi_pfm_dsp_2020-04-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_dsp","2002_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Programmatic","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-17 0:00:00","2020-04-24 0:00:00","MXN",0,4,0,0,0,"2002_rs_ao-ecomm_pi_pfm_dsp_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_fb","2002_rs_ao-ecomm_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Facebook","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",4,10350,0,"41400.00","41400.00","41400.00","41400.00",0,4,"semana_5","2020-02-01 0:00:00","2020-02-08 0:00:00","2020-02-04 0:00:00","2020-02-08 0:00:00","MXN",7039,638579,10741,0,0,"2002_rs_ao-ecomm_pi_pfm_fb_2020-02-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_fb","2002_rs_ao-ecomm_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Facebook","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_6","2020-02-09 0:00:00","2020-02-16 0:00:00","2020-02-09 0:00:00","2020-02-16 0:00:00","MXN",13108,1228010,19791,0,0,"2002_rs_ao-ecomm_pi_pfm_fb_2020-02-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_fb","2002_rs_ao-ecomm_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Facebook","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_7","2020-02-17 0:00:00","2020-02-24 0:00:00","2020-02-17 0:00:00","2020-02-24 0:00:00","MXN",16162,1280656,19665,0,0,"2002_rs_ao-ecomm_pi_pfm_fb_2020-02-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2002_rs_ao-ecomm_pi_pfm_fb","2002_rs_ao-ecomm_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2002,"Febrero","ao-ecomm","Facebook","2020-02-03 0:00:00","2020-02-29 0:00:00","2020-02-04 0:00:00","2020-02-29 0:00:00",0,0,0,0,0,0,0,0,0,"semana_8","2020-02-25 0:00:00","2020-02-29 0:00:00","2020-02-25 0:00:00","2020-02-29 0:00:00","MXN",5090,295538,3096,0,0,"2002_rs_ao-ecomm_pi_pfm_fb_2020-02-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2003_rs_ao-ecomm_pi_pfm_dsp","2003_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","ao-ecomm","Programmatic","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-01 0:00:00","2020-03-31 0:00:00",36.25,244881,323.24,"8876.76","9200.00","5980.00","5656.76",323.24,23.1,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-02-29 0:00:00","MXN",1198,33040,28,1,98,"2003_rs_ao-ecomm_pi_pfm_dsp_2020-03-09",0,1,0,98,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2003_rs_ao-ecomm_pi_pfm_dsp","2003_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","ao-ecomm","Programmatic","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-01 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-17 0:00:00","2020-03-24 0:00:00","MXN",0,64712,61,0,0,"2003_rs_ao-ecomm_pi_pfm_dsp_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2003_rs_ao-ecomm_pi_pfm_dsp","2003_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","ao-ecomm","Programmatic","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-01 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","MXN",0,56197,38,1,"1,085","2003_rs_ao-ecomm_pi_pfm_dsp_2020-03-25",1,0,"1,085",0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2003_rs_ao-ecomm_pi_pfm_dsp","2003_rs_ao-ecomm_pi_pfm_dsp_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","ao-ecomm","Programmatic","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-01 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_13","2020-04-01 0:00:00","2020-04-08 0:00:00","2020-04-01 0:00:00","2020-03-31 0:00:00","MXN",0,548,0,3,"2,215","2003_rs_ao-ecomm_pi_pfm_dsp_2020-04-01",0,3,0,"2,215",0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2003_rs_ao-ecomm_pi_pfm_fb","2003_rs_ao-ecomm_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","ao-ecomm","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-01 0:00:00","2020-03-31 0:00:00",4,3450,0,"13800.00","13800.00","13800.00","13800.00",0,4,"semana_9","2020-03-01 0:00:00","2020-03-08 0:00:00","2020-03-01 0:00:00","2020-03-08 0:00:00","MXN",3605,356983,5326,0,0,"2003_rs_ao-ecomm_pi_pfm_fb_2020-03-01",0,0,0,0,0,0,"2020-04-30 10:32:07"
"rs","ao-ecomm","2003_rs_ao-ecomm_pi_pfm_fb","2003_rs_ao-ecomm_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","ao-ecomm","Facebook","2020-03-01 0:00:00","2020-03-31 0:00:00","2020-03-01 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-09 0:00:00","2020-03-16 0:00:00","MXN",3655,425745,4933,0,0,"2003_rs_ao-ecomm_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
