cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,ultima_actualizacion
odcam-hn,dell,2003_odcam-hn_dell_pi_pfm_sem,2003_odcam-hn_dell_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,dell,Google Search,2020-03-11 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.7,162,0,113.34,113.34,113.34,113.34,0,0.7,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,94.98,4285,120,0,0,2003_odcam-hn_dell_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,dell,2003_odcam-hn_dell_pi_pfm_sem,2003_odcam-hn_dell_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,dell,Google Search,2020-03-11 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,94.98,4285,120,0,0,2003_odcam-hn_dell_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,hp,2003_odcam-hn_hp_pi_pfm_fb,2003_odcam-hn_hp_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Facebook,2020-03-10 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.23,2015,0,453.38,453.38,453.38,453.38,0,0.23,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,MXN,2563.81,223901,975,0,0,2003_odcam-hn_hp_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,hp,2003_odcam-hn_hp_pi_pfm_sem,2003_odcam-hn_hp_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Google Search,2020-03-10 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.7,162,0,113.34,113.34,113.34,113.34,0,0.7,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,97.34,3275,153,0,0,2003_odcam-hn_hp_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,hp,2003_odcam-hn_hp_pi_pfm_sem,2003_odcam-hn_hp_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Google Search,2020-03-10 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,97.34,3275,153,0,0,2003_odcam-hn_hp_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,institucional,2001_odcam-hn_institucional_pi_pfm_fb,2001_odcam-hn_institucional_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucional,Facebook,2020-01-02 0:00:00,2020-01-08 0:00:00,2020-01-02 0:00:00,2020-01-08 0:00:00,0.23,2303,0,518.14,518.14,518.14,518.14,0,0.23,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-02 0:00:00,2020-01-08 0:00:00,MXN,9840,2184691,11348,0,0,2001_odcam-hn_institucional_pi_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,institucional,2001_odcam-hn_institucional_pi_pfm_sem,2001_odcam-hn_institucional_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucional,Google Search,2020-01-02 0:00:00,2020-01-08 0:00:00,2020-01-02 0:00:00,2020-01-08 0:00:00,0.7,185,0,129.54,129.54,129.54,129.54,0,0.7,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-02 0:00:00,2020-01-08 0:00:00,USD,132.6,3932,498,0,0,2001_odcam-hn_institucional_pi_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,institucional,2001_odcam-hn_institucional_pi_pfm_sem,2001_odcam-hn_institucional_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,institucional,Google Search,2020-01-02 0:00:00,2020-01-08 0:00:00,2020-01-02 0:00:00,2020-01-08 0:00:00,0,0,0,0,0,0,0,0,0,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-02 0:00:00,2020-01-08 0:00:00,USD,132.6,3932,498,0,0,2001_odcam-hn_institucional_pi_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,onlinehp,2002_odcam-hn_onlinehp_pi_pfm_fb,2002_odcam-hn_onlinehp_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Facebook,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,0.23,4318,0,971.52,971.52,971.52,971.52,0,0.23,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,MXN,16340,2488547,16027,0,0,2002_odcam-hn_onlinehp_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,onlinehp,2002_odcam-hn_onlinehp_pi_pfm_sem,2002_odcam-hn_onlinehp_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Google Search,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,0.7,347,0,242.88,242.88,242.88,242.88,0,0.7,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,USD,190,11131,384,0,0,2002_odcam-hn_onlinehp_pi_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,onlinehp,2002_odcam-hn_onlinehp_pi_pfm_sem,2002_odcam-hn_onlinehp_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Google Search,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,USD,190,11131,384,0,0,2002_odcam-hn_onlinehp_pi_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,precioslocos,2001_odcam-hn_precioslocos_pi_pfm_fb,2001_odcam-hn_precioslocos_pi_pfm_fb_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,precioslocos,Facebook,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,0.23,2303,0,518.14,518.14,518.14,518.14,0,0.23,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,MXN,9990,1638596,8922,0,0,2001_odcam-hn_precioslocos_pi_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,precioslocos,2001_odcam-hn_precioslocos_pi_pfm_sem,2001_odcam-hn_precioslocos_pi_pfm_sem_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,precioslocos,Google Search,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,0.7,185,0,129.54,129.54,129.54,129.54,0,0.7,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,USD,86.45,3647,502,0,0,2001_odcam-hn_precioslocos_pi_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-hn,precioslocos,2001_odcam-hn_precioslocos_pi_pfm_sem,2001_odcam-hn_precioslocos_pi_pfm_sem_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,precioslocos,Google Search,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,0,0,0,0,0,0,0,0,0,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,USD,86.45,3647,502,0,0,2001_odcam-hn_precioslocos_pi_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,4x40,2002_odcam-pn_4x40_pi_pfm_fb,2002_odcam-pn_4x40_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Facebook,2020-02-28 0:00:00,2020-03-02 0:00:00,2020-02-28 0:00:00,2020-03-02 0:00:00,0.23,864,0,194.3,194.3,194.3,194.3,0,0.23,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-28 0:00:00,2020-02-29 0:00:00,MXN,1582.14,118101,890,0,0,2002_odcam-pn_4x40_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,4x40,2002_odcam-pn_4x40_pi_pfm_fb,2002_odcam-pn_4x40_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Facebook,2020-02-28 0:00:00,2020-03-02 0:00:00,2020-02-28 0:00:00,2020-03-02 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-02 0:00:00,MXN,1717.79,203619,1077,0,0,2002_odcam-pn_4x40_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,bts30%,2002_odcam-pn_bts30%_pi_pfm_fb,2002_odcam-pn_bts30%_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,bts30%,Facebook,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,0.23,864,0,194.3,194.3,194.3,194.3,0,0.23,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,MXN,3374.36,174718,1212,0,0,2002_odcam-pn_bts30%_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,bts30%,2002_odcam-pn_bts30%_pi_pfm_sem,2002_odcam-pn_bts30%_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,bts30%,Google Search,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-10 0:00:00,2020-02-29 0:00:00,0.7,69,0,48.58,48.58,48.58,48.58,0,0.7,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-10 0:00:00,2020-02-29 0:00:00,USD,47.05,673,44,0,0,2002_odcam-pn_bts30%_pi_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,bts30%,2002_odcam-pn_bts30%_pi_pfm_sem,2002_odcam-pn_bts30%_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,bts30%,Google Search,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-10 0:00:00,2020-02-29 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-10 0:00:00,2020-02-29 0:00:00,USD,47.05,673,44,0,0,2002_odcam-pn_bts30%_pi_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,dell,2003_odcam-pn_dell_pi_pfm_fb,2003_odcam-pn_dell_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,dell,Facebook,2020-03-11 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.23,1727,0,388.61,388.61,388.61,388.61,0,0.23,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,MXN,1662.84,53179,248,0,0,2003_odcam-pn_dell_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,dell,2003_odcam-pn_dell_pi_pfm_sem,2003_odcam-pn_dell_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,dell,Google Search,2020-03-11 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.7,139,0,97.15,97.15,97.15,97.15,0,0.7,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,81.99,2049,89,0,0,2003_odcam-pn_dell_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,dell,2003_odcam-pn_dell_pi_pfm_sem,2003_odcam-pn_dell_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,dell,Google Search,2020-03-11 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,81.99,2049,89,0,0,2003_odcam-pn_dell_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,homeoffice,2003_odcam-pn_homeoffice_pi_pfm_fb,2003_odcam-pn_homeoffice_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Facebook,2020-03-17 0:00:00,2020-03-31 0:00:00,2020-03-18 0:00:00,2020-03-31 0:00:00,0.23,142,0,31.89,31.89,31.89,31.89,0,0.23,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-18 0:00:00,2020-03-31 0:00:00,MXN,797.31,60341,1924,0,0,2003_odcam-pn_homeoffice_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,homeoffice,2003_odcam-pn_homeoffice_pi_pfm_sem,2003_odcam-pn_homeoffice_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-17 0:00:00,2020-03-31 0:00:00,2020-03-18 0:00:00,2020-03-31 0:00:00,0.7,4,0,3,3,3,3,0,0.7,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-18 0:00:00,2020-03-31 0:00:00,USD,2.77,119,3,0,0,2003_odcam-pn_homeoffice_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,homeoffice,2003_odcam-pn_homeoffice_pi_pfm_sem,2003_odcam-pn_homeoffice_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-17 0:00:00,2020-03-31 0:00:00,2020-03-18 0:00:00,2020-03-31 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-18 0:00:00,2020-03-31 0:00:00,USD,2.77,119,3,0,0,2003_odcam-pn_homeoffice_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,hp,2003_odcam-pn_hp_pi_pfm_fb,2003_odcam-pn_hp_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Facebook,2020-03-10 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.23,1727,0,388.61,388.61,388.61,388.61,0,0.23,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,MXN,4595.32,233757,827,0,0,2003_odcam-pn_hp_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,hp,2003_odcam-pn_hp_pi_pfm_sem,2003_odcam-pn_hp_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Google Search,2020-03-10 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.7,139,0,97.15,97.15,97.15,97.15,0,0.7,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,81.99,2031,92,0,0,2003_odcam-pn_hp_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,hp,2003_odcam-pn_hp_pi_pfm_sem,2003_odcam-pn_hp_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Google Search,2020-03-10 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,81.99,2031,92,0,0,2003_odcam-pn_hp_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,onlinehp,2002_odcam-pn_onlinehp_pi_pfm_fb,2002_odcam-pn_onlinehp_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Facebook,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,0.23,2879,0,647.68,647.68,647.68,647.68,0,0.23,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,MXN,10300,614086,4521,0,0,2002_odcam-pn_onlinehp_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,onlinehp,2002_odcam-pn_onlinehp_pi_pfm_sem,2002_odcam-pn_onlinehp_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Google Search,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,0.7,231,0,161.92,161.92,161.92,161.92,0,0.7,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,USD,164.96,5072,278,0,0,2002_odcam-pn_onlinehp_pi_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-pn,onlinehp,2002_odcam-pn_onlinehp_pi_pfm_sem,2002_odcam-pn_onlinehp_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,onlinehp,Google Search,2020-02-14 0:00:00,2020-02-23 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-14 0:00:00,2020-02-23 0:00:00,USD,164.96,5072,278,0,0,2002_odcam-pn_onlinehp_pi_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,4x40,2001_odcam-sv_4x40_pi_pfm_fb,2001_odcam-sv_4x40_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,4x40,Facebook,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,0.23,2303,0,518.14,518.14,518.14,518.14,0,0.23,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,MXN,9900,1524367,9913,0,0,2001_odcam-sv_4x40_pi_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,4x40,2001_odcam-sv_4x40_pi_pfm_sem,2001_odcam-sv_4x40_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,4x40,Google Search,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,0.7,185,0,129.54,129.54,129.54,129.54,0,0.7,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,USD,126.71,3920,938,0,0,2001_odcam-sv_4x40_pi_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,4x40,2001_odcam-sv_4x40_pi_pfm_sem,2001_odcam-sv_4x40_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,4x40,Google Search,2020-01-09 0:00:00,2020-01-12 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,0,0,0,0,0,0,0,0,0,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-12 0:00:00,USD,126.71,3920,938,0,0,2001_odcam-sv_4x40_pi_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,4x40,2002_odcam-sv_4x40_pi_pfm_fb,2002_odcam-sv_4x40_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Facebook,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,0.23,864,0,194.3,194.3,194.3,194.3,0,0.23,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,MXN,3400,557122,4007,0,0,2002_odcam-sv_4x40_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,4x40,2002_odcam-sv_4x40_pi_pfm_sem,2002_odcam-sv_4x40_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Google Search,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,0.7,69,0,48.58,48.58,48.58,48.58,0,0.7,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,USD,36,1419,398,0,0,2002_odcam-sv_4x40_pi_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,4x40,2002_odcam-sv_4x40_pi_pfm_sem,2002_odcam-sv_4x40_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,4x40,Google Search,2020-02-06 0:00:00,2020-02-09 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-06 0:00:00,2020-02-09 0:00:00,USD,36,1419,398,0,0,2002_odcam-sv_4x40_pi_pfm_sem_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,50%,2001_odcam-sv_50%_pi_pfm_fb,2001_odcam-sv_50%_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Facebook,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,0.23,2303,0,518.14,518.14,518.14,518.14,0,0.23,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-16 0:00:00,2020-01-19 0:00:00,MXN,10050,1365415,9537,0,0,2001_odcam-sv_50%_pi_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,50%,2001_odcam-sv_50%_pi_pfm_sem,2001_odcam-sv_50%_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Google Search,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-15 0:00:00,2020-01-31 0:00:00,0.7,185,0,129.54,129.54,129.54,129.54,0,0.7,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-15 0:00:00,2020-01-31 0:00:00,USD,129.32,5131,1424,0,0,2001_odcam-sv_50%_pi_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,50%,2001_odcam-sv_50%_pi_pfm_sem,2001_odcam-sv_50%_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,50%,Google Search,2020-01-16 0:00:00,2020-01-19 0:00:00,2020-01-15 0:00:00,2020-01-31 0:00:00,0,0,0,0,0,0,0,0,0,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-15 0:00:00,2020-01-31 0:00:00,USD,129.32,5131,1424,0,0,2001_odcam-sv_50%_pi_pfm_sem_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,dell,2003_odcam-sv_dell_pi_pfm_fb,2003_odcam-sv_dell_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,dell,Facebook,2020-03-11 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.23,2015,0,453.38,453.38,453.38,453.38,0,0.23,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,MXN,4204.55,265932,1692,0,0,2003_odcam-sv_dell_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,dell,2003_odcam-sv_dell_pi_pfm_sem,2003_odcam-sv_dell_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,dell,Google Search,2020-03-11 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0.7,162,0,113.34,113.34,113.34,113.34,0,0.7,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,95.97,3016,163,0,0,2003_odcam-sv_dell_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
odcam-sv,dell,2003_odcam-sv_dell_pi_pfm_sem,2003_odcam-sv_dell_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,dell,Google Search,2020-03-11 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-12 0:00:00,2020-03-12 0:00:00,USD,95.97,3016,163,0,0,2003_odcam-sv_dell_pi_pfm_sem_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
